stdYymm,nationCode,mprcExipitmCode,imxprtSeCode,nationNm,ecoblNm,mprcExipitmNm,imxprtSeNm,imxprtWt,imxprtDollarAmount
202507,JP,1605690000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"기타조제저장처리수생무척추동물(밀폐용기에넣은것 포함, 밀폐용기에 넣지 않은 것)-해삼,성게,해파리제외",수입,120.4,2093
202507,JP,0307229000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,가리비과의조개(냉동),수입,469292,1516241
202507,JP,2008995090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,조제한 해조류 김 제외,수출,30448,236622
202507,JP,2008995090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,조제한 해조류 김 제외,수입,1985.782,50171
202507,JP,0307725000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,개조개,수출,2,3
202507,JP,0307929000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타,수입,17020,24370
202507,JP,0307830000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,냉동한 전복[할리오티스(Haliotis)종],수출,18392,301951
202507,JP,0302491000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,삼치[스콤버로모러스(Scomberomorus)종],수출,47880.1,371325
202507,JP,0302492000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,병어[팜푸스(Pampus)종],수입,156.9,3778
202507,JP,0302990000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,기타,수출,20,27
202507,JP,0303591000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,삼치[스콤버로모러스(Scomberomorus)종],수출,65382,287308
202507,JP,0303599000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,기타,수출,11265,42581
202507,JP,0303599000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타,수입,6364,14225
202507,JP,0303911000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,간,수출,100,1115
202507,JP,0303912010,E,일본,아시아.태평양 경제협력체/경제협력개발기구,명란,수출,22747,93700
202507,JP,0303912010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,명란,수입,.348,66
202507,JP,0303912090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,기타,수출,3840,6912
202507,JP,0303990000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,기타,수출,19500,18800
202507,JP,1605101010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,게살(밀폐용기에넣은것),수입,7.96,125
202507,JP,1605101091,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"붉은 대게살(밀폐용기에 넣은 것, 훈제한 것 이외 기타)",수출,153839.25,1471994
202507,JP,1605101099,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"기타 게살(밀폐용기에 넣은 것, 훈제한 것 이외 기타)",수출,29.781,111
202507,JP,1605101099,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"기타 게살(밀폐용기에 넣은 것, 훈제한 것 이외 기타)",수입,1.912,115
202507,JP,1605109000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,게 조제품(게살 이외 기타),수출,4519.6,28727
202507,JP,1605109000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,게 조제품(게살 이외 기타),수입,1.27,49
202507,JP,1605211000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,새우류(조제 또는 저장처리)(밀폐용기에 넣지 아니한 것)(브레드한 것),수입,4,109
202507,JP,0302450000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,전갱이(신선 또는 냉장)(트라커러스종),수출,130,345
202507,JP,0307494090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타,수입,.576,37
202507,JP,0306959030,E,일본,아시아.태평양 경제협력체/경제협력개발기구,염장이나 염수장한 것,수출,20000,18990
202507,JP,0307521000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,문어,수출,6,4
202507,JP,0307921000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,개아지살,수입,8160,274061
202507,JP,0307120000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,냉동한 것,수출,303141,1977892
202507,JP,0308220000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,냉동한 것,수출,1.6,11
202507,JP,2501001010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,암염(岩鹽),수입,5.4,65
202507,JP,0306142000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,왕게(냉동),수출,3,8
202507,JP,0307519000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"기타문어(산것/신선, 냉장)",수출,10,0
202507,JP,0307599000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"문어(산것, 신선, 냉장, 냉동, 건조 이외 기타)",수출,790.46,3023
202507,JP,1212218029,I,일본,아시아.태평양 경제협력체/경제협력개발기구,진두발(기타)(식용의 것),수입,1.24,85
202507,JP,1212218031,I,일본,아시아.태평양 경제협력체/경제협력개발기구,말(냉동)(식용의 것),수입,270,1845
202507,JP,1212219019,I,일본,아시아.태평양 경제협력체/경제협력개발기구,코토니 및 스피노잠(기타)(식용의 것),수입,.24,263
202507,JP,1212219099,E,일본,아시아.태평양 경제협력체/경제협력개발기구,해초류와 기타조류 기타(기타)(식용의 것),수출,1.892,21
202507,JP,1212219099,I,일본,아시아.태평양 경제협력체/경제협력개발기구,해초류와 기타조류 기타(기타)(식용의 것),수입,4.777,171
202507,JP,1604191090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"어류조제품(연어,청어,정어리,고등어 등 밀폐용기에넣은것)",수입,23.025,481
202507,JP,1604199090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"어류조제품(연어,청어,고등어,기타/조제/밀폐용기에 넣은 것)",수출,10235.05,205992
202507,JP,1604199090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"어류조제품(연어,청어,고등어,기타/조제/밀폐용기에 넣은 것)",수입,624.173,7643
202507,JP,1604203000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,생선소시지,수입,3.015,57
202507,JP,1604204010,E,일본,아시아.태평양 경제협력체/경제협력개발기구,생선묵(게맛),수출,11988,116113
202507,JP,1604204010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,생선묵(게맛),수입,50.376,378
202507,JP,1604191010,E,일본,아시아.태평양 경제협력체/경제협력개발기구,꽁치(통조림외조제품),수출,960,5073
202507,JP,1604204090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,생선묵(게맛의 것 이외 기타),수출,21886.8,67706
202507,JP,1604204090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,생선묵(게맛의 것 이외 기타),수입,11911.622,64500
202507,JP,1604209000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"어류조제,저장제품(생선 페이스트,마리네이드,소시지,생선묵)",수출,16830.421,182403
202507,JP,1604209000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"어류조제,저장제품(생선 페이스트,마리네이드,소시지,생선묵)",수입,3571.5,41756
202507,JP,1212212010,E,일본,아시아.태평양 경제협력체/경제협력개발기구,미역(건조한 것)(식용의 것),수출,120364,1847444
202507,JP,1212212010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,미역(건조한 것)(식용의 것),수입,2.17,24
202507,JP,1212211090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,김(기타)(식용의 것),수입,1.64,122
202507,JP,1212212020,E,일본,아시아.태평양 경제협력체/경제협력개발기구,미역(염장한 것)(식용의 것),수출,110000,323032
202507,JP,1212213010,E,일본,아시아.태평양 경제협력체/경제협력개발기구,톳(건조한 것)(식용의 것),수출,47853,779100
202507,JP,1212212090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,미역(기타)(식용의 것),수입,1.371,71
202507,JP,1604129000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,청어(통조림외조제품),수입,240,2651
202507,JP,1212213090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,톳(기타)(식용의 것),수입,.083,9
202507,JP,0302899090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"기타(신선 또는 냉장)(삼치,복어,병어,아귀 외 기타)",수출,41084.25,1723998
202507,JP,0302899090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"기타(신선 또는 냉장)(삼치,복어,병어,아귀 외 기타)",수입,639.2,4252
202507,JP,0303410000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,날개다랑어 또는 긴지느러미다랑어(터너스알라룽가/냉동),수출,63491,170273
202507,JP,0303530000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"정어리(냉동)(사르디나 필차르두스,사르디노프스종)",수입,4596810,1927285
202507,JP,0303550000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,전갱이(냉동)(트라커러스종),수출,322890,634813
202507,JP,0303420000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,황다랑어(터너스 알바카레스/냉동),수출,261229,1058264
202507,JP,0303460000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,남방참다랑어(터너스맥코이/냉동),수출,22989,258220
202507,JP,0303460000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,남방참다랑어(터너스맥코이/냉동),수입,7006.2,48691
202507,JP,0308301000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,해파리(산 것 신선 또는 냉장한 것),수입,44,2060
202507,JP,0307810000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,전복(산 것 신선 또는 냉장한 것),수출,218024,3365944
202507,JP,1604119000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,연어(조제/밀페용기에 넣은 것 이외 기타),수입,3.552,107
202507,JP,1302312000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,분한천,수출,10600,246399
202507,JP,1302312000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,분한천,수입,14.632,580
202507,JP,1212299099,I,일본,아시아.태평양 경제협력체/경제협력개발기구,해초류와 기타조류 기타(기타),수입,.92,233
202507,JP,1302311000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,실한천,수출,500,20925
202507,JP,1603003000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,어류의액스,수출,271.7,2928
202507,JP,1603003000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,어류의액스,수입,22745.04,161921
202507,JP,1603009000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"갑각류,연체동물,수생동물의",수출,85340,511254
202507,JP,1604111000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,연어(조제/밀폐용기에 넣은 것),수입,13.511,260
202507,JP,0306143090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,꽃게(냉동한 것) 기타,수출,6109,56345
202507,JP,0301992000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,방어(활어),수입,69831,997092
202507,JP,0301995000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,붕장어(활어),수출,112874,1199200
202507,JP,0301996000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,갯장어(sharp toothed eel/활어),수출,6289,146526
202507,JP,0301997000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,먹장어(활어),수입,9635,72512
202507,JP,0303452000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,태평양 참다랑어(냉동)(터너스 오리엔탈리스),수출,90870,445731
202507,JP,1605219000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,새우류(조제 또는 저장처리)(밀폐용기에 넣지 아니한 것)(기타),수입,.44,22
202507,JP,1605290000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,새우류(조제 또는 저장처리),수출,9662.5,44886
202507,JP,1605290000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,새우류(조제 또는 저장처리),수입,108.097,1486
202507,JP,1212211010,E,일본,아시아.태평양 경제협력체/경제협력개발기구,김(건조한 것)(식용의 것),수출,973393.818,39655994
202507,JP,1212211010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,김(건조한 것)(식용의 것),수입,2.37,62
202507,JP,1605599010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,연체동물 기타(조제 또는 저장처리)(밀폐용기에 넣은 것),수입,.6,50
